impl,size,delay,interval,rep,interrupted,latency,checks
simple,2097152,0.09,0.005,25,True,1.482800000000839e-05,544943
simple,2097152,0.09,0.005,26,True,1.422700000000554e-05,539619
simple,2097152,0.09,0.005,27,True,1.4347000000011767e-05,543132
simple,2097152,0.09,0.005,28,True,1.3405000000007994e-05,544331
simple,2097152,0.09,0.005,29,True,1.4096000000005104e-05,545465
simple,2097152,0.09,0.01,0,True,1.5259000000003575e-05,519529
simple,2097152,0.09,0.01,1,True,1.4899000000012652e-05,540134
simple,2097152,0.09,0.01,2,True,1.3445000000014695e-05,545262
simple,2097152,0.09,0.01,3,True,1.4567000000006991e-05,544899
simple,2097152,0.09,0.01,4,True,1.2765000000011795e-05,545065
simple,2097152,0.09,0.01,5,True,1.2634000000011358e-05,545533
simple,2097152,0.09,0.01,6,True,1.2574000000015184e-05,546089
simple,2097152,0.09,0.01,7,True,1.3114000000008508e-05,545477
simple,2097152,0.09,0.01,8,True,1.2734000000014234e-05,546098
simple,2097152,0.09,0.01,9,True,1.3155000000014683e-05,544252
simple,2097152,0.09,0.01,10,True,1.367600000000413e-05,545587
simple,2097152,0.09,0.01,11,True,1.3636000000011306e-05,546467
simple,2097152,0.09,0.01,12,True,1.2804000000005145e-05,546053
simple,2097152,0.09,0.01,13,True,1.2815000000013232e-05,546408
simple,2097152,0.09,0.01,14,True,1.2634000000011358e-05,546939
simple,2097152,0.09,0.01,15,True,1.4287000000015593e-05,548219
simple,2097152,0.09,0.01,16,True,1.3566000000006517e-05,547854
simple,2097152,0.09,0.01,17,True,1.2504000000010396e-05,546841
simple,2097152,0.09,0.01,18,True,1.319600000000698e-05,547701
simple,2097152,0.09,0.01,19,True,1.318500000001277e-05,547859
simple,2097152,0.09,0.01,20,True,1.3906000000007968e-05,547785
simple,2097152,0.09,0.01,21,True,1.3385000000004643e-05,547965
simple,2097152,0.09,0.01,22,True,1.3616000000007955e-05,547623
simple,2097152,0.09,0.01,23,True,1.1692000000007585e-05,543558
simple,2097152,0.09,0.01,24,True,1.3425000000011345e-05,543285
simple,2097152,0.09,0.01,25,True,1.3475000000012782e-05,542508
simple,2097152,0.09,0.01,26,True,1.4548000000003114e-05,543570
simple,2097152,0.09,0.01,27,True,1.3746000000008918e-05,542391
simple,2097152,0.09,0.01,28,True,1.420700000000219e-05,540848
simple,2097152,0.09,0.01,29,True,1.3666000000009393e-05,536126
simple,2097152,0.09,0.05,0,True,1.5089000000009789e-05,543882
simple,2097152,0.09,0.05,1,True,1.3686000000012744e-05,543689
simple,2097152,0.09,0.05,2,True,1.2994000000002282e-05,543147
simple,2097152,0.09,0.05,3,True,1.3515000000005606e-05,543577
simple,2097152,0.09,0.05,4,True,1.4417000000002678e-05,542865
simple,2097152,0.09,0.05,5,True,1.450800000001029e-05,543275
simple,2097152,0.09,0.05,6,True,1.3585000000010394e-05,542417
simple,2097152,0.09,0.05,7,True,1.4097000000004578e-05,542665
simple,2097152,0.09,0.05,8,True,1.5309000000005013e-05,541363
simple,2097152,0.09,0.05,9,True,1.3936000000006055e-05,547434
simple,2097152,0.09,0.05,10,True,1.3966000000004142e-05,547233
simple,2097152,0.09,0.05,11,True,1.420700000000219e-05,544334
simple,2097152,0.09,0.05,12,True,1.466800000000934e-05,545720
simple,2097152,0.09,0.05,13,True,1.4026000000014194e-05,546391
simple,2097152,0.09,0.05,14,True,1.517900000000405e-05,546167
simple,2097152,0.09,0.05,15,True,1.4537000000008904e-05,547833
simple,2097152,0.09,0.05,16,True,1.292400000001137e-05,547721
simple,2097152,0.09,0.05,17,True,1.397700000001223e-05,547337
simple,2097152,0.09,0.05,18,True,1.3826000000008443e-05,547176
simple,2097152,0.09,0.05,19,True,1.4999000000015528e-05,547311
simple,2097152,0.09,0.05,20,True,1.3055000000011807e-05,544467
simple,2097152,0.09,0.05,21,True,1.4277000000006979e-05,545367
simple,2097152,0.09,0.05,22,True,1.438700000000459e-05,547154
simple,2097152,0.09,0.05,23,True,1.3436000000005555e-05,546585
simple,2097152,0.09,0.05,24,True,1.4417000000002678e-05,546663
simple,2097152,0.09,0.05,25,True,1.4407000000007941e-05,545937
simple,2097152,0.09,0.05,26,True,1.3405000000007994e-05,546018
simple,2097152,0.09,0.05,27,True,1.4117000000007929e-05,546556
simple,2097152,0.09,0.05,28,True,1.3305000000005118e-05,546162
simple,2097152,0.09,0.05,29,True,1.3867000000014618e-05,546643
simple,2097152,0.09,0.1,0,True,1.544000000000545e-05,546867
simple,2097152,0.09,0.1,1,True,1.2664000000009445e-05,545894
simple,2097152,0.09,0.1,2,True,1.2554000000011833e-05,537352
simple,2097152,0.09,0.1,3,True,1.2434000000005607e-05,546279
simple,2097152,0.09,0.1,4,True,1.737300000001496e-05,546132
simple,2097152,0.09,0.1,5,True,1.2253000000003733e-05,546215
simple,2097152,0.09,0.1,6,True,1.2824000000008495e-05,545896
simple,2097152,0.09,0.1,7,True,1.682200000001355e-05,546132
simple,2097152,0.09,0.1,8,True,1.302500000001372e-05,544353
simple,2097152,0.09,0.1,9,True,1.3786000000015619e-05,545768
simple,2097152,0.09,0.1,10,True,1.6672000000009235e-05,546814
simple,2097152,0.09,0.1,11,True,1.3796000000010356e-05,546273
simple,2097152,0.09,0.1,12,True,1.3606000000013219e-05,545929
simple,2097152,0.09,0.1,13,True,1.3796000000010356e-05,546379
simple,2097152,0.09,0.1,14,True,1.325500000000368e-05,546440
simple,2097152,0.09,0.1,15,True,1.3435000000006081e-05,543142
simple,2097152,0.09,0.1,16,True,1.3756000000003654e-05,543236
simple,2097152,0.09,0.1,17,True,1.4147000000006016e-05,545888
simple,2097152,0.09,0.1,18,True,1.3435000000006081e-05,546182
simple,2097152,0.09,0.1,19,True,1.4046000000003667e-05,545745
simple,2097152,0.09,0.1,20,True,1.3866000000015144e-05,545958
simple,2097152,0.09,0.1,21,True,1.3215000000010857e-05,545505
simple,2097152,0.09,0.1,22,True,1.3766000000012268e-05,545751
simple,2097152,0.09,0.1,23,True,2.5148000000002613e-05,546132
simple,2097152,0.09,0.1,24,True,1.304400000000372e-05,545013
simple,2097152,0.09,0.1,25,True,2.3845000000008443e-05,546132
simple,2097152,0.09,0.1,26,True,1.385600000000653e-05,545343
simple,2097152,0.09,0.1,27,True,1.240400000000752e-05,544610
simple,2097152,0.09,0.1,28,True,1.2273000000007084e-05,545139
simple,2097152,0.09,0.1,29,True,1.2253000000003733e-05,546074
timed,2097152,0.01,0.001,0,True,0.007400482000000002,2
timed,2097152,0.01,0.001,1,True,0.004870542,2
timed,2097152,0.01,0.001,2,True,0.004878587,2
timed,2097152,0.01,0.001,3,True,0.004881793000000001,2
timed,2097152,0.01,0.001,4,True,0.004912931000000001,2
timed,2097152,0.01,0.001,5,True,0.004897823000000001,2
timed,2097152,0.01,0.001,6,True,0.004883316,2
timed,2097152,0.01,0.001,7,True,0.004899156,2
timed,2097152,0.01,0.001,8,True,0.004918612000000001,2
timed,2097152,0.01,0.001,9,True,0.0048885660000000004,2
timed,2097152,0.01,0.001,10,True,0.004887344,2
timed,2097152,0.01,0.001,11,True,0.004996018000000001,2
timed,2097152,0.01,0.001,12,True,0.0048727760000000005,2
timed,2097152,0.01,0.001,13,True,0.004908934,2
timed,2097152,0.01,0.001,14,True,0.004897342000000001,2
timed,2097152,0.01,0.001,15,True,0.004911599000000001,2
timed,2097152,0.01,0.001,16,True,0.004886812000000001,2
timed,2097152,0.01,0.001,17,True,0.004894306000000001,2
timed,2097152,0.01,0.001,18,True,0.004887263000000001,2
timed,2097152,0.01,0.001,19,True,0.004906299000000001,2
timed,2097152,0.01,0.001,20,True,0.004894517000000001,2
timed,2097152,0.01,0.001,21,True,0.00487478,2
timed,2097152,0.01,0.001,22,True,0.004892663,2
timed,2097152,0.01,0.001,23,True,0.004906299000000001,2
timed,2097152,0.01,0.001,24,True,0.004888836000000001,2
timed,2097152,0.01,0.001,25,True,0.004874690000000001,2
timed,2097152,0.01,0.001,26,True,0.004912401,2
timed,2097152,0.01,0.001,27,True,0.004892543000000001,2
timed,2097152,0.01,0.001,28,True,0.004887444000000001,2
timed,2097152,0.01,0.001,29,True,0.004905437,2
timed,2097152,0.01,0.005,0,True,0.00729263,2
timed,2097152,0.01,0.005,1,True,0.004886241000000001,2
timed,2097152,0.01,0.005,2,True,0.004913593000000001,2
timed,2097152,0.01,0.005,3,True,0.004893535000000001,2
timed,2097152,0.01,0.005,4,True,0.004886161,2
timed,2097152,0.01,0.005,5,True,0.004875221000000001,2
timed,2097152,0.01,0.005,6,True,0.004872986000000001,2
timed,2097152,0.01,0.005,7,True,0.004887734000000001,2
timed,2097152,0.01,0.005,8,True,0.004881573,2
timed,2097152,0.01,0.005,9,True,0.004881132000000002,2
timed,2097152,0.01,0.005,10,True,0.004896511000000001,2
timed,2097152,0.01,0.005,11,True,0.0048786570000000015,2
timed,2097152,0.01,0.005,12,True,0.0048869030000000015,2
timed,2097152,0.01,0.005,13,True,0.004892924,2
timed,2097152,0.01,0.005,14,True,0.0049031230000000006,2
timed,2097152,0.01,0.005,15,True,0.004879489000000001,2
timed,2097152,0.01,0.005,16,True,0.004890239000000001,2
timed,2097152,0.01,0.005,17,True,0.004907381000000001,2
timed,2097152,0.01,0.005,18,True,0.004902321000000001,2
timed,2097152,0.01,0.005,19,True,0.004917169000000001,2
timed,2097152,0.01,0.005,20,True,0.004899015000000001,2
timed,2097152,0.01,0.005,21,True,0.004913392000000001,2
timed,2097152,0.01,0.005,22,True,0.0048987050000000015,2
timed,2097152,0.01,0.005,23,True,0.004901129000000001,2
timed,2097152,0.01,0.005,24,True,0.004890409,2
timed,2097152,0.01,0.005,25,True,0.004924373000000001,2
timed,2097152,0.01,0.005,26,True,0.004912261000000001,2
timed,2097152,0.01,0.005,27,True,0.004925214000000001,2
timed,2097152,0.01,0.005,28,True,0.004978184,2
timed,2097152,0.01,0.005,29,True,0.004908272,2
timed,2097152,0.01,0.01,0,True,0.004882214000000001,2
timed,2097152,0.01,0.01,1,True,0.004920827000000001,2
timed,2097152,0.01,0.01,2,True,0.004897303,2
timed,2097152,0.01,0.01,3,True,0.0049167590000000014,2
timed,2097152,0.01,0.01,4,True,0.004896941,2
timed,2097152,0.01,0.01,5,True,0.004964999000000001,2
timed,2097152,0.01,0.01,6,True,0.004898344000000001,2
timed,2097152,0.01,0.01,7,True,0.004924313000000001,2
timed,2097152,0.01,0.01,8,True,0.004988223,2
timed,2097152,0.01,0.01,9,True,0.004930685000000001,2
timed,2097152,0.01,0.01,10,True,0.004910086000000001,2
timed,2097152,0.01,0.01,11,True,0.004906359000000001,2
timed,2097152,0.01,0.01,12,True,0.004924062,2
timed,2097152,0.01,0.01,13,True,0.004925695000000001,2
timed,2097152,0.01,0.01,14,True,0.004953097,2
timed,2097152,0.01,0.01,15,True,0.004994514,2
timed,2097152,0.01,0.01,16,True,0.004957716000000001,2
timed,2097152,0.01,0.01,17,True,0.004906049000000001,2
timed,2097152,0.01,0.01,18,True,0.004945683000000001,2
timed,2097152,0.01,0.01,19,True,0.004922229,2
timed,2097152,0.01,0.01,20,True,0.004923692,2
timed,2097152,0.01,0.01,21,True,0.004934102000000001,2
timed,2097152,0.01,0.01,22,True,0.005010134000000001,2
timed,2097152,0.01,0.01,23,True,0.0049122800000000015,2
timed,2097152,0.01,0.01,24,True,0.004914003,2
timed,2097152,0.01,0.01,25,True,0.0049480980000000015,2
timed,2097152,0.01,0.01,26,True,0.004934202,2
timed,2097152,0.01,0.01,27,True,0.004926858000000001,2
timed,2097152,0.01,0.01,28,True,0.004919894000000001,2
timed,2097152,0.01,0.01,29,True,0.0050019980000000006,2
timed,2097152,0.01,0.05,0,True,0.040017576,2
timed,2097152,0.01,0.05,1,True,0.040016815000000004,2
timed,2097152,0.01,0.05,2,True,0.040017586,2
timed,2097152,0.01,0.05,3,True,0.040016003,2
timed,2097152,0.01,0.05,4,True,0.040015753,2
timed,2097152,0.01,0.05,5,True,0.040015803,2
timed,2097152,0.01,0.05,6,True,0.040016364,2
timed,2097152,0.01,0.05,7,True,0.040015572,2
timed,2097152,0.01,0.05,8,True,0.040017136,2
timed,2097152,0.01,0.05,9,True,0.040016444,2
timed,2097152,0.01,0.05,10,True,0.040016675,2
timed,2097152,0.01,0.05,11,True,0.040016775000000004,2
timed,2097152,0.01,0.05,12,True,0.040016484,2
timed,2097152,0.01,0.05,13,True,0.040016805,2
timed,2097152,0.01,0.05,14,True,0.040016094,2
timed,2097152,0.01,0.05,15,True,0.040017166,2
timed,2097152,0.01,0.05,16,True,0.040016144000000003,2
timed,2097152,0.01,0.05,17,True,0.040015583,2
timed,2097152,0.01,0.05,18,True,0.040016675,2
timed,2097152,0.01,0.05,19,True,0.040016204,2
timed,2097152,0.01,0.05,20,True,0.040015152,2
timed,2097152,0.01,0.05,21,True,0.040017506,2
timed,2097152,0.01,0.05,22,True,0.040016124,2
timed,2097152,0.01,0.05,23,True,0.040016615,2
timed,2097152,0.01,0.05,24,True,0.040016133,2
timed,2097152,0.01,0.05,25,True,0.040016955,2
timed,2097152,0.01,0.05,26,True,0.040018358000000004,2
timed,2097152,0.01,0.05,27,True,0.040020903000000004,2
timed,2097152,0.01,0.05,28,True,0.040016214,2
timed,2097152,0.01,0.05,29,True,0.040016325,2
timed,2097152,0.01,0.1,0,True,0.09002331100000001,2
timed,2097152,0.01,0.1,1,True,0.09001694900000001,2
timed,2097152,0.01,0.1,2,True,0.09001734900000001,2
timed,2097152,0.01,0.1,3,True,0.09001726900000001,2
timed,2097152,0.01,0.1,4,True,0.09001760000000002,2
timed,2097152,0.01,0.1,5,True,0.09001790000000001,2
timed,2097152,0.01,0.1,6,True,0.090018071,2
timed,2097152,0.01,0.1,7,True,0.09001718900000001,2
timed,2097152,0.01,0.1,8,True,0.09001747000000002,2
timed,2097152,0.01,0.1,9,True,0.09002006400000001,2
timed,2097152,0.01,0.1,10,True,0.09002018400000002,2
timed,2097152,0.01,0.1,11,True,0.090031305,2
timed,2097152,0.01,0.1,12,True,0.09001753000000001,2
timed,2097152,0.01,0.1,13,True,0.090018572,2
timed,2097152,0.01,0.1,14,True,0.09001860200000002,2
timed,2097152,0.01,0.1,15,True,0.09001736,2
timed,2097152,0.01,0.1,16,True,0.090017149,2
timed,2097152,0.01,0.1,17,True,0.09001751000000001,2
timed,2097152,0.01,0.1,18,True,0.09001675900000002,2
timed,2097152,0.01,0.1,19,True,0.09001670800000001,2
timed,2097152,0.01,0.1,20,True,0.09001728,2
timed,2097152,0.01,0.1,21,True,0.09001739000000002,2
timed,2097152,0.01,0.1,22,True,0.09001735000000001,2
timed,2097152,0.01,0.1,23,True,0.09001716900000001,2
timed,2097152,0.01,0.1,24,True,0.09001639800000001,2
timed,2097152,0.01,0.1,25,True,0.09001868200000002,2
timed,2097152,0.01,0.1,26,True,0.09001743000000001,2
timed,2097152,0.01,0.1,27,True,0.09001764000000001,2
timed,2097152,0.01,0.1,28,True,0.09001618800000001,2
timed,2097152,0.01,0.1,29,True,0.09001910300000002,2
timed,2097152,0.02,0.001,0,True,0.0004788020000000004,5
timed,2097152,0.02,0.001,1,True,0.0008655790000000017,8
timed,2097152,0.02,0.001,2,True,0.0008245920000000025,8
timed,2097152,0.02,0.001,3,True,0.0008466030000000013,8
timed,2097152,0.02,0.001,4,True,0.0008639050000000016,8
timed,2097152,0.02,0.001,5,True,0.0008480450000000021,8
timed,2097152,0.02,0.001,6,True,0.0008935709999999993,8
timed,2097152,0.02,0.001,7,True,0.0008433169999999997,8
timed,2097152,0.02,0.001,8,True,0.000842967,8
timed,2097152,0.02,0.001,9,True,0.000835141000000001,8
timed,2097152,0.02,0.001,10,True,0.000815635000000002,8
timed,2097152,0.02,0.001,11,True,0.0008206940000000003,8
timed,2097152,0.02,0.001,12,True,0.0009103230000000011,8
timed,2097152,0.02,0.001,13,True,0.0008809770000000015,8
timed,2097152,0.02,0.001,14,True,0.0008349610000000021,8
timed,2097152,0.02,0.001,15,True,0.0008500799999999996,8
timed,2097152,0.02,0.001,16,True,0.0008416640000000024,8
timed,2097152,0.02,0.001,17,True,0.0008240010000000013,8
timed,2097152,0.02,0.001,18,True,0.0008208240000000012,8
timed,2097152,0.02,0.001,19,True,0.0009614889999999994,8
timed,2097152,0.02,0.001,20,True,0.0008668010000000004,8
timed,2097152,0.02,0.001,21,True,0.0008629640000000008,8
timed,2097152,0.02,0.001,22,True,0.0008830410000000011,8
timed,2097152,0.02,0.001,23,True,0.0008418040000000016,8
timed,2097152,0.02,0.001,24,True,0.0008429560000000023,8
timed,2097152,0.02,0.001,25,True,0.0008386379999999992,8
timed,2097152,0.02,0.001,26,True,0.000834480000000002,8
timed,2097152,0.02,0.001,27,True,0.0008733230000000022,8
timed,2097152,0.02,0.001,28,True,0.0008667510000000024,8
timed,2097152,0.02,0.001,29,True,0.0008837730000000009,8
timed,2097152,0.02,0.005,0,True,0.0022630130000000012,3
timed,2097152,0.02,0.005,1,True,0.004856823,4
timed,2097152,0.02,0.005,2,True,0.004828911000000002,4
timed,2097152,0.02,0.005,3,True,0.004847185,4
timed,2097152,0.02,0.005,4,True,0.0048553,4
timed,2097152,0.02,0.005,5,True,0.004865759000000001,4
timed,2097152,0.02,0.005,6,True,0.0048299330000000015,4
timed,2097152,0.02,0.005,7,True,0.004874235000000001,4
timed,2097152,0.02,0.005,8,True,0.004830053000000001,4
timed,2097152,0.02,0.005,9,True,0.004900164000000002,4
timed,2097152,0.02,0.005,10,True,0.004860219000000002,4
timed,2097152,0.02,0.005,11,True,0.004845031,4
timed,2097152,0.02,0.005,12,True,0.004864538000000002,4
timed,2097152,0.02,0.005,13,True,0.004831205000000002,4
timed,2097152,0.02,0.005,14,True,0.004846603000000001,4
timed,2097152,0.02,0.005,15,True,0.004850190000000001,4
timed,2097152,0.02,0.005,16,True,0.004823551000000002,4
timed,2097152,0.02,0.005,17,True,0.004841494000000002,4
timed,2097152,0.02,0.005,18,True,0.004837987000000002,4
timed,2097152,0.02,0.005,19,True,0.004834350000000001,4
timed,2097152,0.02,0.005,20,True,0.004853628000000002,4
timed,2097152,0.02,0.005,21,True,0.004845431000000001,4
timed,2097152,0.02,0.005,22,True,0.004882591000000002,4
timed,2097152,0.02,0.005,23,True,0.004847145000000001,4
timed,2097152,0.02,0.005,24,True,0.004829682000000002,4
timed,2097152,0.02,0.005,25,True,0.0049088610000000005,4
timed,2097152,0.02,0.005,26,True,0.0048143330000000005,4
timed,2097152,0.02,0.005,27,True,0.0048565729999999994,4
timed,2097152,0.02,0.005,28,True,0.004859558999999999,4
timed,2097152,0.02,0.005,29,True,0.004831115,4
timed,2097152,0.02,0.01,0,True,0.004821086000000002,3
timed,2097152,0.02,0.01,1,True,0.004822408,3
timed,2097152,0.02,0.01,2,True,0.004835092000000003,3
timed,2097152,0.02,0.01,3,True,0.004823571000000002,3
timed,2097152,0.02,0.01,4,True,0.004837406000000002,3
timed,2097152,0.02,0.01,5,True,0.0048456820000000005,3
timed,2097152,0.02,0.01,6,True,0.004832566999999999,3
timed,2097152,0.02,0.01,7,True,0.004855209000000003,3
timed,2097152,0.02,0.01,8,True,0.004837958,3
timed,2097152,0.02,0.01,9,True,0.004818411000000002,3
timed,2097152,0.02,0.01,10,True,0.004847525000000002,3
timed,2097152,0.02,0.01,11,True,0.004836495,3
timed,2097152,0.02,0.01,12,True,0.004851833,3
timed,2097152,0.02,0.01,13,True,0.004852906000000001,3
timed,2097152,0.02,0.01,14,True,0.004844670000000002,3
timed,2097152,0.02,0.01,15,True,0.004845782,3
timed,2097152,0.02,0.01,16,True,0.004819573000000001,3
timed,2097152,0.02,0.01,17,True,0.004885637000000002,3
timed,2097152,0.02,0.01,18,True,0.004847085000000001,3
timed,2097152,0.02,0.01,19,True,0.004833780000000003,3
timed,2097152,0.02,0.01,20,True,0.004841003,3
timed,2097152,0.02,0.01,21,True,0.004824933,3
timed,2097152,0.02,0.01,22,True,0.004852485,3
timed,2097152,0.02,0.01,23,True,0.004838628000000001,3
timed,2097152,0.02,0.01,24,True,0.004826947000000002,3
timed,2097152,0.02,0.01,25,True,0.0048538580000000026,3
timed,2097152,0.02,0.01,26,True,0.004826045000000001,3
timed,2097152,0.02,0.01,27,True,0.004874876,3
timed,2097152,0.02,0.01,28,True,0.004872071000000002,3
timed,2097152,0.02,0.01,29,True,0.004832247000000001,3
timed,2097152,0.02,0.05,0,True,0.030016594000000004,2
timed,2097152,0.02,0.05,1,True,0.030016524,2
timed,2097152,0.02,0.05,2,True,0.030015813000000006,2
timed,2097152,0.02,0.05,3,True,0.030015472000000005,2
timed,2097152,0.02,0.05,4,True,0.030016264000000004,2
timed,2097152,0.02,0.05,5,True,0.030015533,2
timed,2097152,0.02,0.05,6,True,0.030015603000000005,2
timed,2097152,0.02,0.05,7,True,0.030015894000000005,2
timed,2097152,0.02,0.05,8,True,0.030016405,2
timed,2097152,0.02,0.05,9,True,0.030015402,2
timed,2097152,0.02,0.05,10,True,0.030019721000000003,2
timed,2097152,0.02,0.05,11,True,0.030015512000000005,2
timed,2097152,0.02,0.05,12,True,0.030015363,2
timed,2097152,0.02,0.05,13,True,0.030015473000000004,2
timed,2097152,0.02,0.05,14,True,0.030015483000000006,2
timed,2097152,0.02,0.05,15,True,0.030015282,2
timed,2097152,0.02,0.05,16,True,0.030016314000000006,2
timed,2097152,0.02,0.05,17,True,0.030014761000000004,2
timed,2097152,0.02,0.05,18,True,0.030014972000000004,2
timed,2097152,0.02,0.05,19,True,0.030015613,2
timed,2097152,0.02,0.05,20,True,0.030015613,2
timed,2097152,0.02,0.05,21,True,0.030015593000000004,2
timed,2097152,0.02,0.05,22,True,0.030015683000000005,2
timed,2097152,0.02,0.05,23,True,0.030015292000000002,2
timed,2097152,0.02,0.05,24,True,0.030015653,2
timed,2097152,0.02,0.05,25,True,0.030015482,2
timed,2097152,0.02,0.05,26,True,0.030015633000000003,2
timed,2097152,0.02,0.05,27,True,0.030015793000000002,2
timed,2097152,0.02,0.05,28,True,0.030015692,2
timed,2097152,0.02,0.05,29,True,0.030015373,2
timed,2097152,0.02,0.1,0,True,0.080019804,2
timed,2097152,0.02,0.1,1,True,0.08002440300000001,2
timed,2097152,0.02,0.1,2,True,0.080018372,2
timed,2097152,0.02,0.1,3,True,0.08001889300000001,2
timed,2097152,0.02,0.1,4,True,0.080020796,2
timed,2097152,0.02,0.1,5,True,0.080018902,2
timed,2097152,0.02,0.1,6,True,0.080019333,2
timed,2097152,0.02,0.1,7,True,0.080019424,2
timed,2097152,0.02,0.1,8,True,0.080019513,2
timed,2097152,0.02,0.1,9,True,0.080019584,2
timed,2097152,0.02,0.1,10,True,0.080020495,2
timed,2097152,0.02,0.1,11,True,0.080019273,2
timed,2097152,0.02,0.1,12,True,0.080018201,2
timed,2097152,0.02,0.1,13,True,0.080022119,2
timed,2097152,0.02,0.1,14,True,0.08001939400000001,2
timed,2097152,0.02,0.1,15,True,0.080019353,2
timed,2097152,0.02,0.1,16,True,0.080018722,2
timed,2097152,0.02,0.1,17,True,0.080019854,2
timed,2097152,0.02,0.1,18,True,0.08001939300000001,2
timed,2097152,0.02,0.1,19,True,0.080019062,2
timed,2097152,0.02,0.1,20,True,0.080018121,2
timed,2097152,0.02,0.1,21,True,0.080018241,2
timed,2097152,0.02,0.1,22,True,0.080019464,2
timed,2097152,0.02,0.1,23,True,0.080022169,2
timed,2097152,0.02,0.1,24,True,0.080018642,2
timed,2097152,0.02,0.1,25,True,0.08001831100000001,2
timed,2097152,0.02,0.1,26,True,0.080019123,2
timed,2097152,0.02,0.1,27,True,0.080018281,2
timed,2097152,0.02,0.1,28,True,0.080018612,2
timed,2097152,0.02,0.1,29,True,0.080017831,2
timed,2097152,0.03,0.001,0,True,0.0009135960000000026,18
timed,2097152,0.03,0.001,1,True,0.0008592840000000018,18
timed,2097152,0.03,0.001,2,True,0.0008215130000000029,18
timed,2097152,0.03,0.001,3,True,0.0008249890000000017,18
timed,2097152,0.03,0.001,4,True,0.0008392960000000033,18
timed,2097152,0.03,0.001,5,True,0.0008438240000000034,18
timed,2097152,0.03,0.001,6,True,0.0008428030000000031,18
timed,2097152,0.03,0.001,7,True,0.0009934450000000025,18
timed,2097152,0.03,0.001,8,True,0.0008550050000000024,18
timed,2097152,0.03,0.001,9,True,0.0008449260000000028,18
timed,2097152,0.03,0.001,10,True,0.0008239270000000021,18
timed,2097152,0.03,0.001,11,True,0.0008268730000000023,18
timed,2097152,0.03,0.001,12,True,0.0008386850000000022,18
timed,2097152,0.03,0.001,13,True,0.0008557670000000038,18
timed,2097152,0.03,0.001,14,True,0.000921861000000003,18
timed,2097152,0.03,0.001,15,True,0.0008517990000000038,18
timed,2097152,0.03,0.001,16,True,0.0008486440000000026,18
timed,2097152,0.03,0.001,17,True,0.0008228560000000038,18
timed,2097152,0.03,0.001,18,True,0.000871797000000004,18
timed,2097152,0.03,0.001,19,True,0.000818217000000003,18
timed,2097152,0.03,0.001,20,True,0.0008261210000000026,18
timed,2097152,0.03,0.001,21,True,0.0008360300000000015,18
timed,2097152,0.03,0.001,22,True,0.0008531920000000026,18
timed,2097152,0.03,0.001,23,True,0.0008302090000000019,18
timed,2097152,0.03,0.001,24,True,0.000830429000000004,18
timed,2097152,0.03,0.001,25,True,0.0008443260000000029,18
timed,2097152,0.03,0.001,26,True,0.0008416710000000022,18
timed,2097152,0.03,0.001,27,True,0.0008394560000000023,18
timed,2097152,0.03,0.001,28,True,0.0008247390000000014,18
timed,2097152,0.03,0.001,29,True,0.0008271530000000041,18
timed,2097152,0.03,0.005,0,True,0.002404455,5
timed,2097152,0.03,0.005,1,True,0.004899229000000005,6
timed,2097152,0.03,0.005,2,True,0.0048437450000000035,6
timed,2097152,0.03,0.005,3,True,0.004857751,6
timed,2097152,0.03,0.005,4,True,0.004817846000000001,6
timed,2097152,0.03,0.005,5,True,0.004863452000000004,6
timed,2097152,0.03,0.005,6,True,0.0048396770000000006,6
timed,2097152,0.03,0.005,7,True,0.004859565000000003,6
timed,2097152,0.03,0.005,8,True,0.004822685,6
timed,2097152,0.03,0.005,9,True,0.004853063000000005,6
timed,2097152,0.03,0.005,10,True,0.004833346000000002,6
timed,2097152,0.03,0.005,11,True,0.004856569000000005,6
timed,2097152,0.03,0.005,12,True,0.0048420820000000045,6
timed,2097152,0.03,0.005,13,True,0.004828266000000005,6
timed,2097152,0.03,0.005,14,True,0.004812115000000006,6
timed,2097152,0.03,0.005,15,True,0.004822325000000002,6
timed,2097152,0.03,0.005,16,True,0.004930057000000002,6
timed,2097152,0.03,0.005,17,True,0.004832344000000002,6
timed,2097152,0.03,0.005,18,True,0.004844967000000006,6
timed,2097152,0.03,0.005,19,True,0.004820612000000002,6
timed,2097152,0.03,0.005,20,True,0.004857180000000003,6
timed,2097152,0.03,0.005,21,True,0.004848164000000002,6
timed,2097152,0.03,0.005,22,True,0.004848945,6
timed,2097152,0.03,0.005,23,True,0.004836311000000003,6
timed,2097152,0.03,0.005,24,True,0.004816214000000006,6
timed,2097152,0.03,0.005,25,True,0.004826062000000006,6
timed,2097152,0.03,0.005,26,True,0.004824399,6
timed,2097152,0.03,0.005,27,True,0.004838545000000007,6
timed,2097152,0.03,0.005,28,True,0.0048296090000000055,6
timed,2097152,0.03,0.005,29,True,0.004813979000000003,6
timed,2097152,0.03,0.01,0,True,0.007288345000000002,4
timed,2097152,0.03,0.01,1,True,0.004843134000000006,4
timed,2097152,0.03,0.01,2,True,0.004860417000000006,4
timed,2097152,0.03,0.01,3,True,0.004855667000000001,4
timed,2097152,0.03,0.01,4,True,0.004849056000000004,4
timed,2097152,0.03,0.01,5,True,0.004846289000000004,4
timed,2097152,0.03,0.01,6,True,0.0048683310000000035,4
